,-4,-3,-2,-1,0,1,2,3,4
GDP (output),0.458255754845092,0.644005242111834,0.821308603031741,0.950455313656557,1,0.950455313656557,0.821308603031741,0.644005242111834,0.458255754845092
 (s.e.),0.0347323746806505,0.0236199819420752,0.0120383805594177,0.00330628328405797,1.14370458356763e-17,0.00330628328405797,0.0120383805594177,0.0236199819420752,0.0347323746806505
 (p-val.),2.71324400647772e-16,1.11951406215003e-28,3.67594259190311e-48,5.54482705291581e-79,NA,5.54482705291581e-79,3.67594259190311e-48,1.11951406215003e-28,2.71324400647772e-16
Consumption,0.8956294563264,0.977854351070003,0.977345877041901,0.894038801793367,0.747547806520498,0.56688442651322,0.394635849929794,0.259250076205167,0.17477308438518
 (s.e.),0.00725242232368847,0.00165377955880409,0.00123147804785774,0.00675862102089799,0.0168847389700131,0.0282613993079418,0.0377106402604744,0.0427602569774578,0.0423293363585836
 (p-val.),6.65907179388733e-61,2.19835447149569e-94,1.2037733876246e-100,2.34412859194311e-62,6.71344149718701e-39,1.9213112455073e-22,4.05559609243072e-14,3.00512688972953e-11,7.84139682432937e-13
Investment,-0.318323037341753,-0.171630202113656,0.055822079078779,0.318003019002671,0.555866448318925,0.711324876521884,0.757157636698909,0.695459442147224,0.556421773432256
 (s.e.),0.030135553956776,0.027229090451442,0.0188418643693289,0.00793977705075984,0.0042528674036642,0.00939581887342468,0.00899294858849048,0.00476131219829088,0.0125432836893891
 (p-val.),1.05859173517458e-10,1.18922705548667e-06,0.00177318112617764,8.06580741034107e-33,1.18833724588655e-60,5.87419368783705e-50,2.24303221268876e-52,8.63299072860528e-64,5.60838011246518e-38
Gov. Expenditure,0.776993182265869,0.895758764093928,0.933589651343376,0.88420747966517,0.761122110469154,0.590016150253899,0.417622014363376,0.278646880561317,0.192756120830183
 (s.e.),0.00941895192277979,0.00376233633179477,0.00331013813492429,0.00836830632141339,0.0179210799700304,0.0291369379137175,0.0388022690259271,0.0442175838673297,0.0440821247041839
 (p-val.),5.14353262950544e-52,7.65223258176311e-75,1.54334719342868e-78,1.43482886264682e-57,4.31366735459474e-38,9.5393436709769e-23,1.89483019965018e-14,4.62185333454167e-11,2.95450334166207e-12
Imports,-0.0659142801929829,-0.0459619965775278,0.00389243350763398,0.0794401478026889,0.167297029136706,0.247224640833783,0.29843910379014,0.310673839961423,0.285396898890476
