,-4,-3,-2,-1,0,1,2,3,4
GDP (output),-0.0619296323895853,0.253989403600097,0.60650637800384,0.889078810229273,1,0.889078810229273,0.60650637800384,0.253989403600097,-0.0619296323895853
 (s.e.),0.0187625935401017,0.0138785538371855,0.00793260813009411,0.00237518729234682,3.5108334685767e-17,0.00237518729234682,0.00793260813009411,0.0138785538371855,0.0187625935401017
 (p-val.),0.85049002127123,3.89064471658434e-07,1.15197670575715e-13,4.48959928500541e-20,NA,4.48959928500541e-20,1.15197670575715e-13,3.89064471658434e-07,0.85049002127123
Consumption,-0.0676948666961334,0.111394184507502,0.311023089436219,0.472183135111431,0.541718108963048,0.495101813609245,0.35654891266163,0.1773269217487,0.0117380650065994
 (s.e.),0.0277137333539997,0.024056242627258,0.0241986098362175,0.0259511481089748,0.0260426920788256,0.0245727786897617,0.0240338658044705,0.0232053678081373,0.0223540877769826
 (p-val.),0.585175738239093,0.155858241897909,3.46890436375376e-06,6.27298307741698e-08,1.51739168292619e-08,2.35518761542747e-08,6.97539483999771e-07,0.00191066948520151,0.993192680419254
Investment,0.046006662883413,0.109875515643442,0.177767782803285,0.231051481518209,0.247978785001667,0.214046545928043,0.139622994848472,0.0474553096638783,-0.0357035675671902
 (s.e.),0.0393643067129492,0.0412268313180896,0.0487152657968626,0.0543990571643027,0.0544659254809787,0.0487078549241123,0.0398145781505288,0.033245564583385,0.0345907182447209
 (p-val.),0.0690308598712395,0.141334887347891,0.0400342453811486,0.0135440709905899,0.00819511284327239,0.0111839829886174,0.082223747025891,0.717947805301291,0.647323393320526
Gov. Expenditure,NA,NA,NA,NA,NA,NA,NA,NA,NA
 (s.e.),NA,NA,NA,NA,NA,NA,NA,NA,NA
 (p-val.),1,1,1,1,1,1,1,1,1
Imports,0.503603309099708,0.448578481834172,0.277263588077918,0.0356087154708486,-0.204314926727823,-0.370740818599453,-0.435873869584472,-0.408825541425259,-0.321332229727186
 (s.e.),0.0305609736710069,0.0418648763705629,0.0512629254387321,0.0527704832869048,0.0445728759116828,0.0295388377414233,0.0234003679421443,0.0354527996717418,0.0484234263913852
 (p-val.),1.30813193160841e-07,6.06017493726983e-06,0.00246485553027527,0.00353284913302035,0.0139661001516356,2.54615775781237e-06,6.04428860313077e-08,4.04603877182434e-06,0.000469709821460619
Exports,NA,NA,NA,NA,NA,NA,NA,NA,NA
 (s.e.),NA,NA,NA,NA,NA,NA,NA,NA,NA
 (p-val.),1,1,1,1,1,1,1,1,1
Net Exports,NA,NA,NA,NA,NA,NA,NA,NA,NA
 (s.e.),NA,NA,NA,NA,NA,NA,NA,NA,NA
 (p-val.),1,1,1,1,1,1,1,1,1
Price,0.0909300394127522,0.177358013531021,0.235455291304634,0.254161607807971,0.234985216592635,0.188498181371492,0.132140231092168,0.0744820900521549,0.0217275383593827
 (s.e.),0.0380580600475938,0.0386033266076857,0.0383989212631239,0.0390971632022273,0.0414007641344206,0.0431943223952886,0.0446745225900555,0.045857169610578,0.0452624376796403
 (p-val.),0.13537039834309,0.0226024757073518,0.00195571101253583,0.00105734668479709,0.00306586790165599,0.0163969095415712,0.0191960201691546,0.0850486652824679,0.24586593681196
Profits,-0.0103773035866581,0.290248876341061,0.617096356596646,0.86846780046245,0.950708062013034,0.822003158978026,0.534489152647078,0.189099607753818,-0.110208116046371
 (s.e.),0.020253443307533,0.0159373508713487,0.0103438828338252,0.0054393977180603,0.00310818672541398,0.00667467681553055,0.0121373418893823,0.0160594237509536,0.019555125557298
 (p-val.),0.996922841062795,2.35270258890551e-07,1.04116370944669e-12,9.81943021462388e-17,2.59326832890635e-19,1.07463207565439e-15,1.99458542906793e-11,6.90842639782779e-05,0.111810602216372
Wages,-0.146536964195364,0.110134995285643,0.413988038667956,0.678682633207878,0.814922632698953,0.769942225531238,0.576207610475776,0.308735185741756,0.0494083616167765
 (s.e.),0.0206799422630504,0.0210504780776682,0.0197089538725483,0.0167341339312231,0.0138440177991432,0.0129152153147779,0.0166095872832818,0.0233396407410818,0.0269693301534999
 (p-val.),0.009584673156177,0.156655844157756,2.38468456242474e-08,2.89073810941601e-11,8.24427308838449e-13,7.83997096703776e-13,1.48067261667573e-10,2.80382599291396e-06,0.744389498447433
Profit Share,0.129296896041172,0.238062473945228,0.3317485913146,0.373443462734419,0.338934536959665,0.230068710913044,0.0776733519620675,-0.0717839075838176,-0.175291138800846
 (s.e.),0.0286814654699983,0.0312937034862801,0.0332434231524397,0.0337667107907115,0.0332548725184105,0.034290574649317,0.0359707945218323,0.0347809347434677,0.0302461549686761
 (p-val.),0.00710531568178975,0.000482534119041644,2.18055363857193e-05,7.03647365111784e-06,1.7408351578421e-05,0.00123624760478897,0.232100550916554,0.260437697141849,0.00883326403131465
Wage Share,-0.129296896041172,-0.238062473945229,-0.331748591314601,-0.37344346273442,-0.338934536959665,-0.230068710913044,-0.0776733519620666,0.0717839075838184,0.175291138800847
 (s.e.),0.0286814654699982,0.0312937034862802,0.0332434231524397,0.0337667107907113,0.03325487251841,0.0342905746493165,0.0359707945218321,0.0347809347434676,0.0302461549686761
 (p-val.),0.00710531568179131,0.000482534119041637,2.18055363857189e-05,7.03647365111739e-06,1.74083515784187e-05,0.00123624760478888,0.232100550916561,0.260437697141839,0.00883326403131428
Markup,0.115333002627061,0.0810854296439577,0.0171424563688544,-0.0501431146157968,-0.0868714331773871,-0.0782426169704643,-0.0425210610835545,-0.00494649149352682,0.0264828230963418
 (s.e.),0.041174138919598,0.0375493713709715,0.0316899894520225,0.0271502004188421,0.0298940273938499,0.0391517721508261,0.0445363975309161,0.0417775349093697,0.0360646263647825
 (p-val.),0.0764477135967092,0.182806282424449,0.626323346411737,0.655937109968042,0.179523695101616,0.176370221932165,0.224556126525453,0.37457437329711,0.581026841059392
Profit Rate,0.0935442632600699,0.200579295541847,0.315544920942125,0.3913152858391,0.381705033358036,0.268226668216971,0.085014758073519,-0.107494187404334,-0.251362817841128
 (s.e.),0.037468790152859,0.0310357626304597,0.0318472513477951,0.0376492926716873,0.043230735167769,0.0455774861958913,0.0441888998756624,0.0390364903301366,0.0325621213971302
 (p-val.),0.069348675590819,0.00270629047233465,2.66631900118605e-05,1.03680497962796e-05,3.94407913180282e-05,0.00164733844413471,0.0467676245117292,0.0192276421757447,0.000355825254017922
Productivity,0.117408310184701,-0.0480846224844383,-0.228464715387921,-0.365954887787603,-0.416581504465179,-0.366983074396423,-0.249857957635307,-0.108547836441451,0.0197647541132684
 (s.e.),0.0319778885040714,0.032423874894239,0.0329722820872,0.0302703909240261,0.0256179985610403,0.023634789306996,0.0268421668554819,0.0324162474912739,0.0370229120069685
 (p-val.),0.127138756468654,0.362962977430513,0.00103919084861989,3.58474929040437e-06,2.15950176703634e-07,4.38277637790605e-07,9.60668688972665e-05,0.267633755408694,0.369208751129085
Capacity Utilization,-0.0249261569596599,0.0481394078239558,0.13621414938719,0.204368774127719,0.216951494849087,0.156243644383023,0.0445262369302807,-0.0795202088514741,-0.178109536391265
 (s.e.),0.0430484590874754,0.048895738226378,0.0527853989924575,0.0504559484826331,0.0439214343578898,0.0381527391301538,0.0353551384339775,0.0388605613225637,0.0475081838973446
 (p-val.),0.249300014462021,0.0697409640315513,0.0421021548428782,0.0161012648198673,0.00702896423449238,0.0349138237915913,0.407142259544949,0.104231362223203,0.0210969922350511
Inventories,-0.265921047879797,-0.259957905246168,-0.200959145772803,-0.0853030892091025,0.067723948706983,0.221196706031774,0.33461591162928,0.384498978913452,0.371341171511292
 (s.e.),0.0328512213039402,0.0341349236113065,0.0347392406121268,0.0339195416033685,0.0319798819820802,0.0301152927491441,0.0298190230398957,0.0318210478426433,0.0348000998324276
 (p-val.),0.000209124519727029,0.000346213438300789,0.00490648746185205,0.365494472463287,0.341951528050289,0.000818302894442805,8.3821138949609e-06,3.18060015994854e-06,9.51967986044163e-06
Capital Stock,-0.112697986816014,-0.0126738236703808,0.0977503118342168,0.196649396973288,0.267058562141015,0.300193796623495,0.295587639197763,0.259770124699501,0.204275459891577
 (s.e.),0.0370496557898535,0.0322798695339436,0.0359987303436791,0.0438429810425448,0.0481964095426883,0.0459366977421863,0.0402130565153796,0.0362533849133875,0.0367700849347851
 (p-val.),0.0711698420663365,0.67340706082297,0.154944369577041,0.0173220675136406,0.0023764795782365,0.000621119419528293,0.000293250558497083,0.000523828204976171,0.00168392986525839
Unemployment,-0.127457931089874,-0.205521964881754,-0.264639666781437,-0.278236253622348,-0.229307340949241,-0.116046039757698,0.0293924464097313,0.169485890071505,0.271122866692504
 (s.e.),0.0342355213178075,0.0397601464586464,0.0489924951208799,0.0556881078766822,0.0570516078974465,0.0518106150633857,0.0410145006811665,0.0317414462042911,0.0377215052995477
 (p-val.),0.137426216343754,0.00792140304308401,0.00281846145470268,0.00379983483906315,0.00894956917697614,0.0467895953990464,0.340928188156024,0.00306450963887686,0.000445553241399787
Employment,-0.0654930520035892,0.201062084923185,0.4860863598825,0.710393476913667,0.802600904513037,0.72612853845849,0.518129579925416,0.249592192793995,-0.00154817325808525
 (s.e.),0.0254970202488228,0.0242765745553584,0.0201940373170384,0.0155623534363465,0.0144198816882285,0.0178396020290771,0.0236229604767794,0.0290887907410614,0.0304731645487476
 (p-val.),0.519200756159119,0.000582996950749392,5.11713121775359e-09,9.45783115362595e-12,1.38525449831915e-12,2.56781750830963e-11,1.02985770359338e-08,0.000174340943893944,0.789614291798555
Capital-Labor,-0.0632439584878932,-0.143844861661869,-0.230773927439436,-0.289497665528329,-0.284357243263418,-0.196613324446947,-0.0529026353450428,0.101097719686971,0.220136533076409
 (s.e.),0.0333043107611075,0.0283892164059948,0.0345025011958949,0.042627295392628,0.0461284441169781,0.043168590992636,0.0361702502687143,0.0294476528844333,0.031010847056617
 (p-val.),0.203385324024248,0.0395702619853218,0.00124560885139681,0.000533102664279822,0.00104893258540533,0.00810539171831112,0.492334114989589,0.045665863731017,0.00103680942017317
Inflation,-0.0671341842061992,0.0218711524215368,0.0982315494521698,0.146519930693892,0.159619135206528,0.13473675099374,0.0850682874414964,0.0239337903316517,-0.032969262843859
 (s.e.),0.0453661168107572,0.0472657253202041,0.0439307406944105,0.0368329283877016,0.0341087342470379,0.043088885796474,0.0545418723499596,0.0604806276011435,0.0589167106510386
 (p-val.),0.045152428230512,0.281214006594753,0.11384668843651,0.0357542291731799,0.0320387735342107,0.0540362954615,0.00690626393758805,0.0259026809060615,0.0740532594380346
Consumption (Share of GDP),-0.02685904860201,-0.0765122920059523,-0.133088085956117,-0.177938065209968,-0.189044840941373,-0.153060384889738,-0.0828052983686959,-0.00218695988910274,0.0642585767980138
 (s.e.),0.029952642631184,0.0304048581189329,0.0372095738727778,0.043025401146216,0.0436698325490417,0.0386788143670531,0.0313273966895419,0.026518706246749,0.0277164886249568
 (p-val.),0.641031676816014,0.0556686537755765,0.0663768804507103,0.0216474485685971,0.00804247136211003,0.018199751811747,0.284005092698833,0.902272661258214,0.664803708164564
Investment (Share of GDP),0.0533254565472974,0.0969743273365147,0.142192082765731,0.176473467576535,0.184429136819482,0.155594909263652,0.0972703121963795,0.026290012464824,-0.0371020770045068
 (s.e.),0.0402076733371481,0.0415261521251952,0.0482326728472208,0.0538592714606868,0.0544635942832991,0.0494875128608994,0.0411967290607949,0.0342297487871836,0.0341693056619669
 (p-val.),0.0151316209612194,0.127577228909862,0.116830258385261,0.0340231701637518,0.0152699618802289,0.0167068650520336,0.128599745003819,0.66560956358624,0.558596251903054
Gov. Expenditure (Share of GDP),NA,NA,NA,NA,NA,NA,NA,NA,NA
 (s.e.),NA,NA,NA,NA,NA,NA,NA,NA,NA
 (p-val.),1,1,1,1,1,1,1,1,1
Net Exports (Share of GDP),-0.508849821327093,-0.407132638828509,-0.192828216590575,0.07437120313262,0.313197094284189,0.453517093180789,0.475003632833817,0.400674506579669,0.276111128715387
 (s.e.),0.0282113623584045,0.0355977971028173,0.0402504600987133,0.0403270899171122,0.0356274680271621,0.0288405695946893,0.0265763043881729,0.0319320867104471,0.0408813089939315
 (p-val.),5.87410567701767e-08,4.36835845367012e-06,0.0140651411640596,0.208787921282356,6.79762764349151e-05,2.39480886574127e-07,7.23777138008825e-08,2.11128789486715e-06,0.000636237561511243
Inventories (Share of GDP),-0.250825961118525,-0.279563839480724,-0.26126224051697,-0.18056043301825,-0.0443300321413974,0.119925731904783,0.267746845642201,0.363721461881329,0.393645317834187
 (s.e.),0.0321296340128899,0.0318434926712587,0.0347954604118409,0.0387509331021478,0.0410762866273003,0.0402331356425377,0.0352864137269182,0.0295603242301277,0.0291508700270953
 (p-val.),0.000332043810697743,9.79910232343628e-05,0.000374849107192378,0.0197917299345288,0.225633569442595,0.035601706651812,0.000320928052904604,3.15113364461097e-06,1.1932344549153e-06
Capital Stock (Share of GDP),-0.0684917916582164,-0.166122095289113,-0.277600378426265,-0.357543806580354,-0.358428492161752,-0.257165636555191,-0.0857366484823553,0.0982683043438291,0.239309243249218
 (s.e.),0.0376854147663647,0.0295983744446399,0.0326125028317805,0.0414070044607491,0.0480365408468894,0.0492020808903895,0.0454457202990157,0.0382110924812197,0.0322019316303073
 (p-val.),0.0782331640069453,0.0132130883969951,0.000125836705172664,5.45710286577847e-05,0.000159443765278283,0.00225499882453798,0.0666812656176938,0.0264676624290506,0.000552596840959023
